District,Date,Year,Month_Num,GW_Depth_m
Sivaganga,2013-07-01,2013,7,7.74
Sivaganga,2013-08-01,2013,8,7.74
Sivaganga,2013-09-01,2013,9,8.04
Sivaganga,2013-10-01,2013,10,8.29
Sivaganga,2013-11-01,2013,11,8.06
Sivaganga,2013-12-01,2013,12,7.42
Sivaganga,2014-01-01,2014,1,7.87
Sivaganga,2014-02-01,2014,2,8.1
Sivaganga,2014-03-01,2014,3,8.31
Sivaganga,2014-04-01,2014,4,8.41
Sivaganga,2014-05-01,2014,5,8.85
Sivaganga,2014-06-01,2014,6,8.6
Sivaganga,2014-07-01,2014,7,8.8
Sivaganga,2014-08-01,2014,8,8.9
Sivaganga,2014-09-01,2014,9,8.67
Sivaganga,2014-10-01,2014,10,8.59
Sivaganga,2014-11-01,2014,11,7.01
Sivaganga,2014-12-01,2014,12,6.16
Sivaganga,2015-01-01,2015,1,5.87
Sivaganga,2015-02-01,2015,2,6.35
Sivaganga,2015-03-01,2015,3,6.46
Sivaganga,2015-04-01,2015,4,6.64
Sivaganga,2015-05-01,2015,5,6.98
Sivaganga,2015-06-01,2015,6,6.65
Sivaganga,2015-07-01,2015,7,6.91
Sivaganga,2015-08-01,2015,8,7.24
Sivaganga,2015-09-01,2015,9,6.54
Sivaganga,2015-10-01,2015,10,6.1
Sivaganga,2015-11-01,2015,11,5.49
Sivaganga,2016-01-01,2016,1,5.52
Sivaganga,2016-02-01,2016,2,5.77
Sivaganga,2016-03-01,2016,3,5.79
Sivaganga,2016-04-01,2016,4,6.5
Sivaganga,2016-05-01,2016,5,7.18
Sivaganga,2016-06-01,2016,6,7.16
Sivaganga,2016-07-01,2016,7,7.91
Sivaganga,2016-08-01,2016,8,7.96
Sivaganga,2016-09-01,2016,9,7.8
Sivaganga,2016-10-01,2016,10,7.75
Sivaganga,2016-11-01,2016,11,7.94
Sivaganga,2017-01-01,2017,1,8.09
Sivaganga,2017-02-01,2017,2,8.29
Sivaganga,2017-03-01,2017,3,8.54
Sivaganga,2017-04-01,2017,4,9.48
Sivaganga,2017-05-01,2017,5,9.79
Sivaganga,2017-06-01,2017,6,9.84
Sivaganga,2017-07-01,2017,7,9.92
Sivaganga,2017-08-01,2017,8,9.77
Sivaganga,2017-09-01,2017,9,9.05
Sivaganga,2017-10-01,2017,10,8.86
Sivaganga,2017-11-01,2017,11,8.34
Sivaganga,2018-01-01,2018,1,8.35
Sivaganga,2018-02-01,2018,2,8.21
Sivaganga,2018-03-01,2018,3,8.99
Sivaganga,2018-04-01,2018,4,8.93
Sivaganga,2018-05-01,2018,5,9.07
Sivaganga,2018-06-01,2018,6,9.98
Sivaganga,2018-07-01,2018,7,9.05
Sivaganga,2018-08-01,2018,8,9.12
Sivaganga,2018-09-01,2018,9,9.04
Sivaganga,2018-10-01,2018,10,8.65
Sivaganga,2018-11-01,2018,11,8.38
Sivaganga,2019-01-01,2019,1,8.46
Sivaganga,2019-02-01,2019,2,8.8
Sivaganga,2019-03-01,2019,3,9.08
Sivaganga,2019-04-01,2019,4,9.55
Sivaganga,2019-05-01,2019,5,9.94
Sivaganga,2019-06-01,2019,6,10.15
Sivaganga,2019-07-01,2019,7,10.32
Sivaganga,2019-08-01,2019,8,10.32
Sivaganga,2019-09-01,2019,9,9.44
Sivaganga,2019-10-01,2019,10,6.97
Sivaganga,2019-11-01,2019,11,6.07
Sivaganga,2020-01-01,2020,1,5.28
Sivaganga,2020-02-01,2020,2,5.17
Sivaganga,2020-03-01,2020,3,6.23
Sivaganga,2020-04-01,2020,4,6.36
Sivaganga,2020-05-01,2020,5,6.52
Sivaganga,2020-06-01,2020,6,6.62
Sivaganga,2020-07-01,2020,7,6.5
Sivaganga,2020-08-01,2020,8,6.16
Sivaganga,2020-09-01,2020,9,6.1
Sivaganga,2020-10-01,2020,10,5.75
Sivaganga,2020-11-01,2020,11,5.34
Sivaganga,2020-12-01,2020,12,4.355
Sivaganga,2021-01-01,2021,1,3.37
Sivaganga,2021-02-01,2021,2,3.2
Sivaganga,2021-03-01,2021,3,3.49
Sivaganga,2021-04-01,2021,4,3.68
Sivaganga,2021-05-01,2021,5,3.93
Sivaganga,2021-06-01,2021,6,3.9
Sivaganga,2021-07-01,2021,7,4.26
Sivaganga,2021-08-01,2021,8,4.35
Sivaganga,2021-09-01,2021,9,3.98
Sivaganga,2021-10-01,2021,10,3.27
Sivaganga,2021-11-01,2021,11,1.87
Sivaganga,2022-01-01,2022,1,2.36
Sivaganga,2022-02-01,2022,2,3.09
Sivaganga,2022-03-01,2022,3,3.68
Sivaganga,2022-04-01,2022,4,4.0
Sivaganga,2022-05-01,2022,5,4.34
Sivaganga,2022-06-01,2022,6,4.53
Sivaganga,2022-07-01,2022,7,3.64
Sivaganga,2022-08-01,2022,8,3.08
Sivaganga,2022-09-01,2022,9,3.43
Sivaganga,2022-10-01,2022,10,2.45
Sivaganga,2022-11-01,2022,11,2.25
Sivaganga,2023-01-01,2023,1,2.73
Sivaganga,2023-02-01,2023,2,3.83
Sivaganga,2023-03-01,2023,3,4.38
Sivaganga,2023-04-01,2023,4,4.28
Sivaganga,2023-05-01,2023,5,4.44
Sivaganga,2023-06-01,2023,6,4.5
Sivaganga,2023-07-01,2023,7,4.53
Sivaganga,2023-08-01,2023,8,4.57
Sivaganga,2023-09-01,2023,9,4.77
Sivaganga,2023-10-01,2023,10,3.96
Sivaganga,2023-11-01,2023,11,3.11
Sivaganga,2024-01-01,2024,1,3.78
Sivaganga,2024-02-01,2024,2,4.22
Sivaganga,2024-03-01,2024,3,5.2
Sivaganga,2024-04-01,2024,4,5.74
Sivaganga,2024-05-01,2024,5,5.23
Sivaganga,2024-06-01,2024,6,5.25
Sivaganga,2024-07-01,2024,7,4.66
Sivaganga,2024-08-01,2024,8,4.6
Sivaganga,2024-09-01,2024,9,4.6
Sivaganga,2024-10-01,2024,10,4.39
Sivaganga,2024-11-01,2024,11,2.36
Sivaganga,2025-01-01,2025,1,2.52
Sivaganga,2025-02-01,2025,2,3.15
Sivaganga,2025-03-01,2025,3,3.86
Sivaganga,2025-04-01,2025,4,4.74
Sivaganga,2025-05-01,2025,5,3.86
Sivaganga,2025-06-01,2025,6,4.03
Sivaganga,2025-07-01,2025,7,3.15
Sivaganga,2025-08-01,2025,8,3.61
Sivaganga,2025-09-01,2025,9,3.61
Sivaganga,2025-10-01,2025,10,4.74
Sivaganga,2025-11-01,2025,11,4.53
Sivaganga,2025-12-01,2025,12,4.76
Thanjavur,2011-01-01,2011,1,2.93
Thanjavur,2011-02-01,2011,2,3.44
Thanjavur,2011-03-01,2011,3,3.43
Thanjavur,2011-04-01,2011,4,3.31
Thanjavur,2011-05-01,2011,5,4.06
Thanjavur,2011-06-01,2011,6,3.48
Thanjavur,2011-07-01,2011,7,3.33
Thanjavur,2011-08-01,2011,8,3.17
Thanjavur,2011-11-01,2011,11,2.62
Thanjavur,2011-12-01,2011,12,2.62
Thanjavur,2012-01-01,2012,1,2.65
Thanjavur,2012-02-01,2012,2,2.9
Thanjavur,2012-03-01,2012,3,2.99
Thanjavur,2012-04-01,2012,4,3.68
Thanjavur,2012-05-01,2012,5,4.11
Thanjavur,2012-06-01,2012,6,4.24
Thanjavur,2012-07-01,2012,7,3.87
Thanjavur,2012-08-01,2012,8,3.75
Thanjavur,2012-09-01,2012,9,3.76
Thanjavur,2012-10-01,2012,10,3.14
Thanjavur,2012-11-01,2012,11,2.87
Thanjavur,2012-12-01,2012,12,3.05
Thanjavur,2013-01-01,2013,1,3.2
Thanjavur,2013-02-01,2013,2,3.61
Thanjavur,2013-03-01,2013,3,4.06
Thanjavur,2013-04-01,2013,4,3.62
Thanjavur,2013-05-01,2013,5,4.41
Thanjavur,2013-06-01,2013,6,4.89
Thanjavur,2013-07-01,2013,7,5.29
Thanjavur,2013-08-01,2013,8,5.51
Thanjavur,2013-09-01,2013,9,4.32
Thanjavur,2013-10-01,2013,10,3.96
Thanjavur,2013-11-01,2013,11,3.07
Thanjavur,2013-12-01,2013,12,3.58
Thanjavur,2014-01-01,2014,1,3.58
Thanjavur,2014-02-01,2014,2,3.43
Thanjavur,2014-03-01,2014,3,3.85
Thanjavur,2014-04-01,2014,4,4.33
Thanjavur,2014-05-01,2014,5,5.84
Thanjavur,2014-06-01,2014,6,5.84
Thanjavur,2014-07-01,2014,7,5.91
Thanjavur,2014-08-01,2014,8,6.12
Thanjavur,2014-09-01,2014,9,5.8
Thanjavur,2014-10-01,2014,10,5.54
Thanjavur,2014-11-01,2014,11,4.87
Thanjavur,2014-12-01,2014,12,4.58
Thanjavur,2015-01-01,2015,1,3.74
Thanjavur,2015-02-01,2015,2,4.01
Thanjavur,2015-03-01,2015,3,4.56
Thanjavur,2015-04-01,2015,4,4.81
Thanjavur,2015-05-01,2015,5,4.6
Thanjavur,2015-06-01,2015,6,5.5
Thanjavur,2015-07-01,2015,7,5.62
Thanjavur,2015-08-01,2015,8,5.28
Thanjavur,2015-09-01,2015,9,4.44
Thanjavur,2015-10-01,2015,10,3.66
Thanjavur,2015-11-01,2015,11,2.78
Thanjavur,2016-01-01,2016,1,3.15
Thanjavur,2016-02-01,2016,2,3.58
Thanjavur,2016-03-01,2016,3,4.26
Thanjavur,2016-04-01,2016,4,4.25
Thanjavur,2016-05-01,2016,5,4.37
Thanjavur,2016-06-01,2016,6,4.5
Thanjavur,2016-07-01,2016,7,4.91
Thanjavur,2016-08-01,2016,8,4.8
Thanjavur,2016-09-01,2016,9,4.99
Thanjavur,2016-10-01,2016,10,4.56
Thanjavur,2016-11-01,2016,11,4.57
Thanjavur,2017-01-01,2017,1,4.57
Thanjavur,2017-02-01,2017,2,4.67
Thanjavur,2017-03-01,2017,3,4.92
Thanjavur,2017-04-01,2017,4,4.85
Thanjavur,2017-05-01,2017,5,4.22
Thanjavur,2017-06-01,2017,6,4.36
Thanjavur,2017-07-01,2017,7,4.19
Thanjavur,2017-08-01,2017,8,3.68
Thanjavur,2017-09-01,2017,9,4.02
Thanjavur,2017-10-01,2017,10,3.22
Thanjavur,2017-11-01,2017,11,2.75
Thanjavur,2018-01-01,2018,1,3.75
Thanjavur,2018-02-01,2018,2,4.04
Thanjavur,2018-03-01,2018,3,3.1
Thanjavur,2018-04-01,2018,4,3.44
Thanjavur,2018-05-01,2018,5,3.66
Thanjavur,2018-06-01,2018,6,3.66
Thanjavur,2018-07-01,2018,7,3.66
Thanjavur,2018-08-01,2018,8,3.75
Thanjavur,2018-09-01,2018,9,3.33
Thanjavur,2018-10-01,2018,10,2.92
Thanjavur,2018-11-01,2018,11,2.32
Thanjavur,2019-01-01,2019,1,2.91
Thanjavur,2019-02-01,2019,2,3.36
Thanjavur,2019-03-01,2019,3,3.58
Thanjavur,2019-04-01,2019,4,3.78
Thanjavur,2019-05-01,2019,5,3.99
Thanjavur,2019-06-01,2019,6,3.98
Thanjavur,2019-07-01,2019,7,3.98
Thanjavur,2019-08-01,2019,8,4.03
Thanjavur,2019-09-01,2019,9,2.76
Thanjavur,2019-10-01,2019,10,2.68
Thanjavur,2019-11-01,2019,11,1.88
Thanjavur,2020-01-01,2020,1,2.57
Thanjavur,2020-02-01,2020,2,3.14
Thanjavur,2020-03-01,2020,3,3.41
Thanjavur,2020-04-01,2020,4,3.38
Thanjavur,2020-05-01,2020,5,3.64
Thanjavur,2020-06-01,2020,6,3.34
Thanjavur,2020-07-01,2020,7,3.1
Thanjavur,2020-08-01,2020,8,3.28
Thanjavur,2020-09-01,2020,9,2.75
Thanjavur,2020-10-01,2020,10,2.7
Thanjavur,2020-11-01,2020,11,1.54
Thanjavur,2020-12-01,2020,12,1.675
Thanjavur,2021-01-01,2021,1,1.81
Thanjavur,2021-02-01,2021,2,2.7
Thanjavur,2021-03-01,2021,3,3.31
Thanjavur,2021-04-01,2021,4,3.34
Thanjavur,2021-05-01,2021,5,3.42
Thanjavur,2021-06-01,2021,6,3.06
Thanjavur,2021-07-01,2021,7,3.05
Thanjavur,2021-08-01,2021,8,2.63
Thanjavur,2021-09-01,2021,9,2.56
Thanjavur,2021-10-01,2021,10,2.29
Thanjavur,2021-11-01,2021,11,1.58
Thanjavur,2022-01-01,2022,1,2.07
Thanjavur,2022-02-01,2022,2,2.5
Thanjavur,2022-03-01,2022,3,3.38
Thanjavur,2022-04-01,2022,4,3.0
Thanjavur,2022-05-01,2022,5,3.07
Thanjavur,2022-06-01,2022,6,2.75
Thanjavur,2022-07-01,2022,7,2.67
Thanjavur,2022-08-01,2022,8,1.96
Thanjavur,2022-09-01,2022,9,1.93
Thanjavur,2022-10-01,2022,10,1.58
Thanjavur,2022-11-01,2022,11,1.32
Thanjavur,2023-01-01,2023,1,1.63
Thanjavur,2023-02-01,2023,2,2.89
Thanjavur,2023-03-01,2023,3,2.94
Thanjavur,2023-04-01,2023,4,2.56
Thanjavur,2023-05-01,2023,5,2.54
Thanjavur,2023-06-01,2023,6,1.97
Thanjavur,2023-07-01,2023,7,1.5
Thanjavur,2023-08-01,2023,8,1.39
Thanjavur,2023-09-01,2023,9,1.45
Thanjavur,2023-10-01,2023,10,1.61
Thanjavur,2023-11-01,2023,11,1.48
Thanjavur,2024-01-01,2024,1,1.89
Thanjavur,2024-02-01,2024,2,2.03
Thanjavur,2024-03-01,2024,3,2.09
Thanjavur,2024-04-01,2024,4,1.9
Thanjavur,2024-05-01,2024,5,1.94
Thanjavur,2024-06-01,2024,6,2.13
Thanjavur,2024-07-01,2024,7,2.93
Thanjavur,2024-08-01,2024,8,2.86
Thanjavur,2024-09-01,2024,9,2.86
Thanjavur,2024-10-01,2024,10,2.06
Thanjavur,2024-11-01,2024,11,1.4
Thanjavur,2025-01-01,2025,1,1.84
Thanjavur,2025-02-01,2025,2,3.26
Thanjavur,2025-03-01,2025,3,4.41
Thanjavur,2025-04-01,2025,4,3.1
Thanjavur,2025-05-01,2025,5,4.41
Thanjavur,2025-06-01,2025,6,4.36
Thanjavur,2025-07-01,2025,7,3.26
Thanjavur,2025-08-01,2025,8,3.91
Thanjavur,2025-09-01,2025,9,3.91
Thanjavur,2025-10-01,2025,10,3.1
Thanjavur,2025-11-01,2025,11,4.25
Thanjavur,2025-12-01,2025,12,3.17
The nilgiris,2011-01-01,2011,1,2.34
The nilgiris,2011-02-01,2011,2,2.42
The nilgiris,2011-03-01,2011,3,2.96
The nilgiris,2011-04-01,2011,4,2.89
The nilgiris,2011-05-01,2011,5,2.65
The nilgiris,2011-06-01,2011,6,2.58
The nilgiris,2011-07-01,2011,7,2.17
The nilgiris,2011-08-01,2011,8,1.99
The nilgiris,2011-11-01,2011,11,1.61
The nilgiris,2011-12-01,2011,12,1.87
The nilgiris,2012-01-01,2012,1,2.55
The nilgiris,2012-02-01,2012,2,2.59
The nilgiris,2012-03-01,2012,3,3.06
The nilgiris,2012-04-01,2012,4,3.3
The nilgiris,2012-05-01,2012,5,2.95
The nilgiris,2012-06-01,2012,6,2.95
The nilgiris,2012-07-01,2012,7,2.84
The nilgiris,2012-08-01,2012,8,3.55
The nilgiris,2012-09-01,2012,9,2.35
The nilgiris,2012-10-01,2012,10,2.45
The nilgiris,2012-11-01,2012,11,2.0
The nilgiris,2012-12-01,2012,12,1.82
The nilgiris,2013-01-01,2013,1,2.69
The nilgiris,2013-02-01,2013,2,3.13
The nilgiris,2013-03-01,2013,3,3.14
The nilgiris,2013-04-01,2013,4,3.18
The nilgiris,2013-05-01,2013,5,2.98
The nilgiris,2013-06-01,2013,6,2.89
The nilgiris,2013-07-01,2013,7,2.3
The nilgiris,2013-08-01,2013,8,2.2
The nilgiris,2013-09-01,2013,9,2.92
The nilgiris,2013-10-01,2013,10,1.63
The nilgiris,2013-11-01,2013,11,1.98
The nilgiris,2013-12-01,2013,12,4.93
The nilgiris,2014-01-01,2014,1,2.23
The nilgiris,2014-02-01,2014,2,2.56
The nilgiris,2014-03-01,2014,3,2.08
The nilgiris,2014-04-01,2014,4,2.48
The nilgiris,2014-05-01,2014,5,2.29
The nilgiris,2014-06-01,2014,6,2.29
The nilgiris,2014-07-01,2014,7,2.84
The nilgiris,2014-08-01,2014,8,2.63
The nilgiris,2014-09-01,2014,9,2.62
The nilgiris,2014-10-01,2014,10,2.3
The nilgiris,2014-11-01,2014,11,2.34
The nilgiris,2014-12-01,2014,12,2.34
The nilgiris,2015-01-01,2015,1,2.81
The nilgiris,2015-02-01,2015,2,3.24
The nilgiris,2015-03-01,2015,3,3.13
The nilgiris,2015-04-01,2015,4,3.26
The nilgiris,2015-05-01,2015,5,2.61
The nilgiris,2015-06-01,2015,6,2.93
The nilgiris,2015-07-01,2015,7,3.08
The nilgiris,2015-08-01,2015,8,3.13
The nilgiris,2015-09-01,2015,9,2.67
The nilgiris,2015-10-01,2015,10,2.54
The nilgiris,2015-11-01,2015,11,2.26
The nilgiris,2016-01-01,2016,1,1.9
The nilgiris,2016-02-01,2016,2,1.97
The nilgiris,2016-03-01,2016,3,2.19
The nilgiris,2016-04-01,2016,4,2.49
The nilgiris,2016-05-01,2016,5,2.3
The nilgiris,2016-06-01,2016,6,2.25
The nilgiris,2016-07-01,2016,7,2.1
The nilgiris,2016-08-01,2016,8,2.24
The nilgiris,2016-09-01,2016,9,2.11
The nilgiris,2016-10-01,2016,10,2.07
The nilgiris,2016-11-01,2016,11,2.11
The nilgiris,2017-01-01,2017,1,2.86
The nilgiris,2017-02-01,2017,2,2.99
The nilgiris,2017-03-01,2017,3,3.03
The nilgiris,2017-04-01,2017,4,2.85
The nilgiris,2017-05-01,2017,5,2.73
The nilgiris,2017-06-01,2017,6,2.67
The nilgiris,2017-07-01,2017,7,2.64
The nilgiris,2017-08-01,2017,8,2.51
The nilgiris,2017-09-01,2017,9,2.44
The nilgiris,2017-10-01,2017,10,1.84
The nilgiris,2017-11-01,2017,11,1.82
The nilgiris,2018-01-01,2018,1,2.24
The nilgiris,2018-02-01,2018,2,2.25
The nilgiris,2018-03-01,2018,3,2.36
The nilgiris,2018-04-01,2018,4,2.3
The nilgiris,2018-05-01,2018,5,2.3
The nilgiris,2018-06-01,2018,6,2.44
The nilgiris,2018-07-01,2018,7,2.63
The nilgiris,2018-08-01,2018,8,2.38
The nilgiris,2018-09-01,2018,9,2.34
The nilgiris,2018-10-01,2018,10,2.27
The nilgiris,2018-11-01,2018,11,2.17
The nilgiris,2019-01-01,2019,1,2.49
The nilgiris,2019-02-01,2019,2,2.67
The nilgiris,2019-03-01,2019,3,2.77
The nilgiris,2019-04-01,2019,4,3.54
The nilgiris,2019-05-01,2019,5,2.91
The nilgiris,2019-06-01,2019,6,2.88
The nilgiris,2019-07-01,2019,7,2.7
The nilgiris,2019-08-01,2019,8,2.77
The nilgiris,2019-09-01,2019,9,2.4
The nilgiris,2019-10-01,2019,10,2.2
The nilgiris,2019-11-01,2019,11,1.93
The nilgiris,2020-01-01,2020,1,2.24
The nilgiris,2020-02-01,2020,2,2.43
The nilgiris,2020-03-01,2020,3,2.89
The nilgiris,2020-04-01,2020,4,2.94
The nilgiris,2020-05-01,2020,5,2.82
The nilgiris,2020-06-01,2020,6,2.84
The nilgiris,2020-07-01,2020,7,2.76
The nilgiris,2020-08-01,2020,8,2.7
The nilgiris,2020-09-01,2020,9,2.69
The nilgiris,2020-10-01,2020,10,2.68
The nilgiris,2020-11-01,2020,11,2.66
The nilgiris,2020-12-01,2020,12,2.635
The nilgiris,2021-01-01,2021,1,2.61
The nilgiris,2021-02-01,2021,2,2.69
The nilgiris,2021-03-01,2021,3,2.65
The nilgiris,2021-04-01,2021,4,2.71
The nilgiris,2021-05-01,2021,5,2.29
The nilgiris,2021-06-01,2021,6,2.35
The nilgiris,2021-07-01,2021,7,2.39
The nilgiris,2021-08-01,2021,8,2.44
The nilgiris,2021-09-01,2021,9,2.41
The nilgiris,2021-10-01,2021,10,2.31
The nilgiris,2021-11-01,2021,11,2.1
The nilgiris,2022-01-01,2022,1,2.09
The nilgiris,2022-02-01,2022,2,2.22
The nilgiris,2022-03-01,2022,3,2.27
The nilgiris,2022-04-01,2022,4,2.44
The nilgiris,2022-05-01,2022,5,2.49
The nilgiris,2022-06-01,2022,6,2.11
The nilgiris,2022-07-01,2022,7,2.12
The nilgiris,2022-08-01,2022,8,1.89
The nilgiris,2022-09-01,2022,9,1.96
The nilgiris,2022-10-01,2022,10,1.98
The nilgiris,2022-11-01,2022,11,1.6
The nilgiris,2023-01-01,2023,1,2.51
The nilgiris,2023-02-01,2023,2,3.4
The nilgiris,2023-03-01,2023,3,3.22
The nilgiris,2023-04-01,2023,4,3.1
The nilgiris,2023-05-01,2023,5,3.17
The nilgiris,2023-06-01,2023,6,2.76
The nilgiris,2023-07-01,2023,7,2.12
The nilgiris,2023-08-01,2023,8,1.97
The nilgiris,2023-09-01,2023,9,1.94
The nilgiris,2023-10-01,2023,10,1.58
The nilgiris,2023-11-01,2023,11,1.41
The nilgiris,2024-01-01,2024,1,1.86
The nilgiris,2024-02-01,2024,2,2.03
The nilgiris,2024-03-01,2024,3,2.3
The nilgiris,2024-04-01,2024,4,2.49
The nilgiris,2024-05-01,2024,5,1.87
The nilgiris,2024-06-01,2024,6,1.77
The nilgiris,2024-07-01,2024,7,1.54
The nilgiris,2024-08-01,2024,8,1.36
The nilgiris,2024-09-01,2024,9,1.36
The nilgiris,2024-10-01,2024,10,1.37
The nilgiris,2024-11-01,2024,11,1.43
The nilgiris,2025-01-01,2025,1,1.71
The nilgiris,2025-02-01,2025,2,2.02
The nilgiris,2025-03-01,2025,3,1.89
The nilgiris,2025-04-01,2025,4,1.58
The nilgiris,2025-05-01,2025,5,1.89
The nilgiris,2025-06-01,2025,6,1.61
The nilgiris,2025-07-01,2025,7,2.02
The nilgiris,2025-08-01,2025,8,1.98
The nilgiris,2025-09-01,2025,9,1.98
The nilgiris,2025-10-01,2025,10,1.58
The nilgiris,2025-11-01,2025,11,1.67
The nilgiris,2025-12-01,2025,12,1.68
Theni,2011-01-01,2011,1,5.75
Theni,2011-02-01,2011,2,5.82
Theni,2011-03-01,2011,3,6.22
Theni,2011-04-01,2011,4,6.41
Theni,2011-05-01,2011,5,7.42
Theni,2011-06-01,2011,6,8.25
Theni,2011-07-01,2011,7,9.23
Theni,2011-08-01,2011,8,8.95
Theni,2011-11-01,2011,11,10.28
Theni,2011-12-01,2011,12,7.85
Theni,2012-01-01,2012,1,7.9
Theni,2012-02-01,2012,2,7.4
Theni,2012-03-01,2012,3,8.01
Theni,2012-04-01,2012,4,8.81
Theni,2012-05-01,2012,5,9.03
Theni,2012-06-01,2012,6,9.03
Theni,2012-07-01,2012,7,10.33
Theni,2012-08-01,2012,8,12.02
Theni,2012-09-01,2012,9,11.97
Theni,2012-10-01,2012,10,13.5
Theni,2012-11-01,2012,11,11.02
Theni,2012-12-01,2012,12,10.37
Theni,2013-01-01,2013,1,9.95
Theni,2013-02-01,2013,2,10.94
Theni,2013-03-01,2013,3,11.25
Theni,2013-04-01,2013,4,12.63
Theni,2013-05-01,2013,5,13.0
Theni,2013-06-01,2013,6,13.83
Theni,2013-07-01,2013,7,14.59
Theni,2013-08-01,2013,8,14.59
Theni,2013-09-01,2013,9,14.4
Theni,2013-10-01,2013,10,15.63
Theni,2013-11-01,2013,11,14.39
Theni,2013-12-01,2013,12,14.47
Theni,2014-01-01,2014,1,15.12
Theni,2014-02-01,2014,2,14.74
Theni,2014-03-01,2014,3,15.22
Theni,2014-04-01,2014,4,15.79
Theni,2014-05-01,2014,5,15.51
Theni,2014-06-01,2014,6,15.19
Theni,2014-07-01,2014,7,16.23
Theni,2014-08-01,2014,8,15.47
Theni,2014-09-01,2014,9,15.52
Theni,2014-10-01,2014,10,15.27
Theni,2014-11-01,2014,11,11.89
Theni,2014-12-01,2014,12,10.98
Theni,2015-01-01,2015,1,10.87
Theni,2015-02-01,2015,2,11.5
Theni,2015-03-01,2015,3,11.54
Theni,2015-04-01,2015,4,10.92
Theni,2015-05-01,2015,5,9.77
Theni,2015-06-01,2015,6,11.49
Theni,2015-07-01,2015,7,12.07
Theni,2015-08-01,2015,8,11.92
Theni,2015-09-01,2015,9,10.93
Theni,2015-10-01,2015,10,10.85
Theni,2015-11-01,2015,11,8.14
Theni,2016-01-01,2016,1,7.53
Theni,2016-02-01,2016,2,8.57
Theni,2016-03-01,2016,3,9.19
Theni,2016-04-01,2016,4,11.54
Theni,2016-05-01,2016,5,11.51
Theni,2016-06-01,2016,6,11.58
Theni,2016-07-01,2016,7,10.95
Theni,2016-08-01,2016,8,11.58
Theni,2016-09-01,2016,9,12.0
Theni,2016-10-01,2016,10,11.87
Theni,2016-11-01,2016,11,12.1
Theni,2017-01-01,2017,1,13.24
Theni,2017-02-01,2017,2,13.31
Theni,2017-03-01,2017,3,14.07
Theni,2017-04-01,2017,4,14.21
Theni,2017-05-01,2017,5,14.04
Theni,2017-06-01,2017,6,14.23
Theni,2017-07-01,2017,7,12.49
Theni,2017-08-01,2017,8,11.7
Theni,2017-09-01,2017,9,11.61
Theni,2017-10-01,2017,10,9.53
Theni,2017-11-01,2017,11,9.06
Theni,2018-01-01,2018,1,9.05
Theni,2018-02-01,2018,2,9.39
Theni,2018-03-01,2018,3,9.82
Theni,2018-04-01,2018,4,10.04
Theni,2018-05-01,2018,5,10.72
Theni,2018-06-01,2018,6,10.71
Theni,2018-07-01,2018,7,10.54
Theni,2018-08-01,2018,8,10.29
Theni,2018-09-01,2018,9,9.61
Theni,2018-10-01,2018,10,9.2
Theni,2018-11-01,2018,11,8.7
Theni,2019-01-01,2019,1,8.27
Theni,2019-02-01,2019,2,8.73
Theni,2019-03-01,2019,3,9.17
Theni,2019-04-01,2019,4,9.5
Theni,2019-05-01,2019,5,9.87
Theni,2019-06-01,2019,6,10.12
Theni,2019-07-01,2019,7,10.5
Theni,2019-08-01,2019,8,11.34
Theni,2019-09-01,2019,9,10.37
Theni,2019-10-01,2019,10,10.24
Theni,2019-11-01,2019,11,8.45
Theni,2020-01-01,2020,1,8.28
Theni,2020-02-01,2020,2,8.84
Theni,2020-03-01,2020,3,10.26
Theni,2020-04-01,2020,4,10.55
Theni,2020-05-01,2020,5,9.67
Theni,2020-06-01,2020,6,9.77
Theni,2020-07-01,2020,7,9.67
Theni,2020-08-01,2020,8,9.27
Theni,2020-09-01,2020,9,8.77
Theni,2020-10-01,2020,10,8.47
Theni,2020-11-01,2020,11,8.1
Theni,2020-12-01,2020,12,7.73
Theni,2021-01-01,2021,1,7.36
Theni,2021-02-01,2021,2,7.66
Theni,2021-03-01,2021,3,8.81
Theni,2021-04-01,2021,4,8.56
Theni,2021-05-01,2021,5,8.15
Theni,2021-06-01,2021,6,8.22
Theni,2021-07-01,2021,7,8.44
Theni,2021-08-01,2021,8,9.09
Theni,2021-09-01,2021,9,10.24
Theni,2021-10-01,2021,10,10.24
Theni,2021-11-01,2021,11,5.42
Theni,2022-01-01,2022,1,5.43
Theni,2022-02-01,2022,2,6.11
Theni,2022-03-01,2022,3,7.5
Theni,2022-04-01,2022,4,7.58
Theni,2022-05-01,2022,5,8.2
Theni,2022-06-01,2022,6,7.62
Theni,2022-07-01,2022,7,7.53
Theni,2022-08-01,2022,8,6.66
Theni,2022-09-01,2022,9,6.25
Theni,2022-10-01,2022,10,4.16
Theni,2022-11-01,2022,11,3.98
Theni,2023-01-01,2023,1,5.48
Theni,2023-02-01,2023,2,7.19
Theni,2023-03-01,2023,3,7.23
Theni,2023-04-01,2023,4,6.78
Theni,2023-05-01,2023,5,7.42
Theni,2023-06-01,2023,6,8.13
Theni,2023-07-01,2023,7,8.07
Theni,2023-08-01,2023,8,7.77
Theni,2023-09-01,2023,9,8.15
Theni,2023-10-01,2023,10,6.12
Theni,2023-11-01,2023,11,5.17
Theni,2024-01-01,2024,1,4.76
Theni,2024-02-01,2024,2,6.05
